familyname | genusname
Rosaceae | Lindleya
Rosaceae | Lindleyella
Rosaceae | Louiseania
Rosaceae | Luetkea
Rosaceae | Maddenia
Rosaceae | Malacomeles
Rosaceae | Malus
Rosaceae | Margyricarpus
Rosaceae | Melanobatus
Rosaceae | Mespilus
Rosaceae | Neillia
Rosaceae | Oemleria
Rosaceae | Opulaster
Rosaceae | Orthurus
Rosaceae | Osteomeles
Rosaceae | Oxyacantha
Rosaceae | Padus
Rosaceae | Parageum
Rosaceae | Parmena
Rosaceae | Pentaphylloides
Rosaceae | Pentaphyllum
Rosaceae | Petrophytum
Rosaceae | Photinia
Rosaceae | Physocarpus
Rosaceae | Polylepis
Rosaceae | Porteranthus
Rosaceae | Potaninia
Rosaceae | Potentilla
Rosaceae | Poteridium
Rosaceae | Poterium
Rosaceae | Prinsepia
Rosaceae | Prunus
Rosaceae | Psychrobatia
Rosaceae | Purshia
Rosaceae | Pygeum
Rosaceae | Pyracantha
Rosaceae | Pyrus
Rosaceae | Rhaphiolepis
Rosaceae | Rhodotypos
Rosaceae | Rosa
Rosaceae | Rubacer
Rosaceae | Rubus
Rosaceae | Sanguisorba
Rosaceae | Sericotheca
Rosaceae | Sibbaldia
Rosaceae | Sibiraea
Rosaceae | Sieversia
Rosaceae | Sorbaria
Rosaceae | Sorbaronia
Rosaceae | Sorbopyrus
Rosaceae | Sorbus
Rosaceae | Spenceria
Rosaceae | Spiraea
Rosaceae | Stellariopsis
Rosaceae | Stephanandra
Rosaceae | Stranvaesia
Rosaceae | Taihangia
Rosaceae | Tetraglochin
Rosaceae | Torminalis
Rosaceae | Torminaria
Rosaceae | Tridophyllum
Rosaceae | Tylosperma
Rosaceae | Vauquelinia
Rosaceae | Waldsteinia
Rosaceae | XHulthemosa
Rosaceae | Xerospiraea
Rousseaceae | Abrophyllum
Rousseaceae | Carpodetus
Rousseaceae | Cuttsia
Rubiaceae | Acranthera
Rubiaceae | Acrobotrys
Rubiaceae | Acrosynanthus
Rubiaceae | Acunaeanthus
Rubiaceae | Adenorandia
Rubiaceae | Adina
Rubiaceae | Adinauclea
Rubiaceae | Afrocanthium
Rubiaceae | Agathisanthemum
Rubiaceae | Agouticarpa
Rubiaceae | Aidia
Rubiaceae | Aidiopsis
Rubiaceae | Airosperma
Rubiaceae | Alberta
Rubiaceae | Aleisanthia
Rubiaceae | Aleisanthiopsis
Rubiaceae | Alibertia
Rubiaceae | Alleizettella
Rubiaceae | Alseis
Rubiaceae | Amaioua
Rubiaceae | Amaracarpus
Rubiaceae | Amphiasma
Rubiaceae | Amphidasya
Rubiaceae | Anotis
Rubiaceae | Antherostele
Rubiaceae | Anthorrhiza
Rubiaceae | Anthospermopsis
Rubiaceae | Anthospermum
Rubiaceae | Antirhea
Rubiaceae | Aoranthe
Rubiaceae | Aphaenandra
Rubiaceae | Aphanocarpus
Rubiaceae | Apomuria
Rubiaceae | Arachnothryx
Rubiaceae | Arcytophyllum
Rubiaceae | Argocoffeopsis
Rubiaceae | Argostemma
Rubiaceae | Asemnantha
Rubiaceae | Asperula
Rubiaceae | Astiella
Rubiaceae | Atractocarpus
Rubiaceae | Atractogyne
Rubiaceae | Augusta
Rubiaceae | Aulacocalyx
Rubiaceae | Badusa
Rubiaceae | Balmea
Rubiaceae | Bathysa
Rubiaceae | Batopedina
Rubiaceae | Bellizinca
Rubiaceae | Belonophora
Rubiaceae | Benkara
Rubiaceae | Benzonia
Rubiaceae | Berghesia
Rubiaceae | Bertiera
Rubiaceae | Bikkia
Rubiaceae | Blepharidium
Rubiaceae | Bobea
Rubiaceae | Boholia
Rubiaceae | Borojoa
Rubiaceae | Bothriospora
Rubiaceae | Botryarrhena
Rubiaceae | Bouvardia
Rubiaceae | Brachytome
Rubiaceae | Bradea
Rubiaceae | Bremeria
Rubiaceae | Brenania
Rubiaceae | Breonadia
Rubiaceae | Breonia
Rubiaceae | Bruxanelia
Rubiaceae | Bullockia
Rubiaceae | Bungarimba
Rubiaceae | Burchellia
Rubiaceae | Burttdavya
Rubiaceae | Byrsophyllum
Rubiaceae | Callipeltis
Rubiaceae | Calochone
Rubiaceae | Calycophyllum
Rubiaceae | Calycosia
Rubiaceae | Calycosiphonia
Rubiaceae | Canephora
Rubiaceae | Canthium
Rubiaceae | Capirona
Rubiaceae | Carapichea
Rubiaceae | Carpacoce
Rubiaceae | Carphalea
Rubiaceae | Carterella
Rubiaceae | Casasia
Rubiaceae | Catesbaea
Rubiaceae | Catunaregam
Rubiaceae | Cephaelis
Rubiaceae | Cephalanthus
Rubiaceae | Ceratopyxis
Rubiaceae | Ceriscoides
Rubiaceae | Ceuthocarpus
Rubiaceae | Chaetostachydium
Rubiaceae | Chalepophyllum
Rubiaceae | Chamaepentas
Rubiaceae | Chapelieria
Rubiaceae | Chassalia
Rubiaceae | Chazaliella
Rubiaceae | Chimarrhis
Rubiaceae | Chiococca
Rubiaceae | Chione
Rubiaceae | Chomelia
Rubiaceae | Ciliosemina
Rubiaceae | Cinchona
Rubiaceae | Cinchonopsis
Rubiaceae | Cladoceras
Rubiaceae | Clarkella
Rubiaceae | Coccochondra
Rubiaceae | Coccocypselum
Rubiaceae | Coddia
Rubiaceae | Coelopyrena
Rubiaceae | Coelospermum
Rubiaceae | Coffea
Rubiaceae | Coleactina
Rubiaceae | Colleteria
Rubiaceae | Colletoecema
Rubiaceae | Condaminea
Rubiaceae | Conostomium
Rubiaceae | Coprosma
Rubiaceae | Coptophyllum
Rubiaceae | Coptosapelta
Rubiaceae | Coptosperma
Rubiaceae | Cordiera
Rubiaceae | Corynanthe
Rubiaceae | Coryphothamnus
Rubiaceae | Cosmibuena
Rubiaceae | Cosmocalyx
Rubiaceae | Coussarea
Rubiaceae | Coutaportla
Rubiaceae | Coutarea
Rubiaceae | Cowiea
Rubiaceae | Craterispermum
Rubiaceae | Cremaspora
Rubiaceae | Cremocarpon
Rubiaceae | Crobylanthe
Rubiaceae | Crocyllis
Rubiaceae | Crossopteryx
Rubiaceae | Crucianella
Rubiaceae | Cruciata
Rubiaceae | Cruckshanksia
Rubiaceae | Crusea
Rubiaceae | Csapodya
Rubiaceae | Cubanola
Rubiaceae | Cuviera
Rubiaceae | Cyanoneuron
Rubiaceae | Cyclophyllum
Rubiaceae | Damnacanthus
Rubiaceae | Danais
Rubiaceae | Deccania
Rubiaceae | Declieuxia
Rubiaceae | Dendrosipanea
Rubiaceae | Denscantia
Rubiaceae | Dentella
Rubiaceae | Deppea
Rubiaceae | Diacrodon
Rubiaceae | Dialypetalanthus
Rubiaceae | Dibrachionostylus
Rubiaceae | Dichilanthe
Rubiaceae | Dictyandra
Rubiaceae | Didymaea
Rubiaceae | Didymochlamys
Rubiaceae | Didymopogon
Rubiaceae | Didymosalpinx
Rubiaceae | Diodella
Rubiaceae | Diodia
Rubiaceae | Dioecrescis
Rubiaceae | Dioicodendron
Rubiaceae | Diplospora
Rubiaceae | Dirichletia
Rubiaceae | Discospermum
Rubiaceae | Diyaminauclea
Rubiaceae | Dolianthus
Rubiaceae | Dolichodelphys
Rubiaceae | Dolicholobium
Rubiaceae | Dolichometra
Rubiaceae | Dolichopentas
Rubiaceae | Duidania
Rubiaceae | Dunnia
Rubiaceae | Duperrea
Rubiaceae | Duroia
Rubiaceae | Durringtonia
Rubiaceae | Edithea
Rubiaceae | Eizia
Rubiaceae | Elaeagia
Rubiaceae | Eleuthranthes
Rubiaceae | Emmenopterys
Rubiaceae | Emmeorhiza
Rubiaceae | Empogona
Rubiaceae | Eosanthe
Rubiaceae | Eriosemopsis
Rubiaceae | Erithalis
Rubiaceae | Ernodea
Rubiaceae | Eteriscius
Rubiaceae | Euclinia
Rubiaceae | Everistia
Rubiaceae | Exostema
Rubiaceae | Fadogia
Rubiaceae | Fadogiella
Rubiaceae | Faramea
Rubiaceae | Ferdinandusa
Rubiaceae | Feretia
Rubiaceae | Fergusonia
Rubiaceae | Fernelia
Rubiaceae | Flagenium
Rubiaceae | Fleroya
Rubiaceae | Flexanthera
Rubiaceae | Fosbergia
Rubiaceae | Gaertnera
Rubiaceae | Galianthe
Rubiaceae | Galiniera
Rubiaceae | Galium
Rubiaceae | Gallienia
Rubiaceae | Galopina
Rubiaceae | Ganguelia
Rubiaceae | Gardenia
Rubiaceae | Gardeniopsis
Rubiaceae | Genipa
Rubiaceae | Gentingia
Rubiaceae | Geophila
Rubiaceae | Gillespiea
Rubiaceae | Gleasonia
Rubiaceae | Glionnetia
Rubiaceae | Glossostipula
Rubiaceae | Gomphocalyx
Rubiaceae | Gonzalagunia
Rubiaceae | Greenea
Rubiaceae | Greeniopsis
Rubiaceae | Guettarda
Rubiaceae | Guihaiothamnus
Rubiaceae | Gynochthodes
Rubiaceae | Gyrostipula
Rubiaceae | Habroneuron
Rubiaceae | Haldina
Rubiaceae | Hamelia
Rubiaceae | Hedstromia
Rubiaceae | Hedyotis
Rubiaceae | Hedythyrsus
Rubiaceae | Heinsenia
Rubiaceae | Heinsia
Rubiaceae | Hekistocarpa
Rubiaceae | Henriquezia
Rubiaceae | Heterophyllaea
Rubiaceae | Hillia
Rubiaceae | Himalrandia
Rubiaceae | Hindsia
Rubiaceae | Hintonia
Rubiaceae | Hippotis
Rubiaceae | Hodgkinsonia
Rubiaceae | Hoffmannia
Rubiaceae | Holstianthus
Rubiaceae | Homollea
Rubiaceae | Homolliella
Rubiaceae | Houstonia
Rubiaceae | Hutchinsonia
Rubiaceae | Hydnophytum
Rubiaceae | Hydrophylax
Rubiaceae | Hymenocoleus
Rubiaceae | Hymenodictyon
Rubiaceae | Hyperacanthus
Rubiaceae | Hypobathrum
Rubiaceae | Hyptianthera
Rubiaceae | Isertia
Rubiaceae | Isidorea
Rubiaceae | Ixora
Rubiaceae | Jackiopsis
Rubiaceae | Janotia
Rubiaceae | Joosia
Rubiaceae | Jovetia
Rubiaceae | Kadua
Rubiaceae | Kailarsenia
Rubiaceae | Kajewskiella
Rubiaceae | Keenania
Rubiaceae | Keetia
Rubiaceae | Kelloggia
Rubiaceae | Kerianthera
Rubiaceae | Khasiaclunea
Rubiaceae | Klossia
Rubiaceae | Knoxia
Rubiaceae | Kochummenia
Rubiaceae | Koenania
Rubiaceae | Kohautia
Rubiaceae | Kraussia
Rubiaceae | Kutchubaea
Rubiaceae | Ladenbergia
Rubiaceae | Lamprothamnus
Rubiaceae | Landiopsis
Rubiaceae | Larsenaikia
Rubiaceae | Lasianthus
Rubiaceae | Lathraeocarpa
Rubiaceae | Laxmannia
Rubiaceae | Lecananthus
Rubiaceae | Lecariocalyx
Rubiaceae | Lelya
Rubiaceae | Lemyrea
Rubiaceae | Lepidostoma
Rubiaceae | Leptactina
Rubiaceae | Leptodermis
Rubiaceae | Leptomischus
Rubiaceae | Leptopetalum
Rubiaceae | Leptoscela
Rubiaceae | Leptostigma
Rubiaceae | Lerchea
Rubiaceae | Leucocodon
Rubiaceae | Leucolophus
Rubiaceae | Limnosipanea
Rubiaceae | Lorencea
Rubiaceae | Luculia
Rubiaceae | Lucya
Rubiaceae | Ludekia
Rubiaceae | Macbrideina
Rubiaceae | Machaonia
Rubiaceae | Macrocnemum
Rubiaceae | Macrosphyra
Rubiaceae | Maguireocharis
Rubiaceae | Maguireothamnus
Rubiaceae | Malanea
Rubiaceae | Manettia
Rubiaceae | Manostachya
Rubiaceae | Mantalania
Rubiaceae | Mapouria
Rubiaceae | Margaritopsis
Rubiaceae | Maschalocorymbus
Rubiaceae | Maschalodesme
Rubiaceae | Massularia
Rubiaceae | Mastixiodendron
Rubiaceae | Matthiola
Rubiaceae | Mazaea
Rubiaceae | Melanopsidium
Rubiaceae | Mericarpaea
Rubiaceae | Merumea
Rubiaceae | Metabolos
Rubiaceae | Metadina
Rubiaceae | Mexotis
Rubiaceae | Meyna
Rubiaceae | Micrasepalum
Rubiaceae | Microphysa
Rubiaceae | Mitchella
Rubiaceae | Mitracarpus
Rubiaceae | Mitragyna
Rubiaceae | Mitrasacmopsis
Rubiaceae | Mitriostigma
Rubiaceae | Molopanthera
Rubiaceae | Monosalpinx
Rubiaceae | Morelia
Rubiaceae | Morierina
Rubiaceae | Morinda
Rubiaceae | Morindopsis
Rubiaceae | Motleyia
Rubiaceae | Mouretia
Rubiaceae | Multidentia
Rubiaceae | Mussaenda
Rubiaceae | Mussaendopsis
Rubiaceae | Mycetia
Rubiaceae | Myrioneuron
Rubiaceae | Myrmecodia
Rubiaceae | Myrmeconauclea
Rubiaceae | Myrmephytum
Rubiaceae | Nargedia
Rubiaceae | Nauclea
Rubiaceae | Neanotis
Rubiaceae | Neblinathamnus
Rubiaceae | Nematostylis
Rubiaceae | Nenax
Rubiaceae | Neobertiera
Rubiaceae | Neoblakea
Rubiaceae | Neogaillonia
Rubiaceae | Neohymenopogon
Rubiaceae | Neolamarckia
Rubiaceae | Neomussaenda
Rubiaceae | Neonauclea
Rubiaceae | Nernstia
Rubiaceae | Nertera
Rubiaceae | Nesohedyotis
Rubiaceae | Neurocalyx
Rubiaceae | Nichallea
Rubiaceae | Nodocarpaea
Rubiaceae | Normandia
Rubiaceae | Nostolachma
Rubiaceae | Notopleura
Rubiaceae | Ochreinauclea
Rubiaceae | Octotropis
Rubiaceae | Oldenlandia
Rubiaceae | Oldenlandiopsis
Rubiaceae | Oligocodon
Rubiaceae | Omiltemia
Rubiaceae | Opercularia
Rubiaceae | Ophiorrhiza
Rubiaceae | Oreopolus
Rubiaceae | Oribasia
Rubiaceae | Osa
Rubiaceae | Otiophora
Rubiaceae | Otomeria
Rubiaceae | Ottoschmidtia
Rubiaceae | Oxyanthus
Rubiaceae | Oxyceros
Rubiaceae | Pachystylus
Rubiaceae | Paederia
Rubiaceae | Pagamea
Rubiaceae | Pagameopsis
Rubiaceae | Palicourea
Rubiaceae | Paracephaelis
Rubiaceae | Parachimarrhis
Rubiaceae | Paracoffea
Rubiaceae | Paracorynanthe
Rubiaceae | Paragenipa
Rubiaceae | Paraknoxia
Rubiaceae | Parapentas
Rubiaceae | Patima
Rubiaceae | Pauridiantha
Rubiaceae | Pausinystalia
Rubiaceae | Pavetta
Rubiaceae | Payera
Rubiaceae | Pentagonia
Rubiaceae | Pentaloncha
Rubiaceae | Pentanisia
Rubiaceae | Pentanopsis
Rubiaceae | Pentas
Rubiaceae | Pentodon
Rubiaceae | Peponidium
Rubiaceae | Perakanthus
Rubiaceae | Perama
Rubiaceae | Peripeplus
Rubiaceae | Pertusadina
Rubiaceae | Petitiocodon
Rubiaceae | Phellocalyx
Rubiaceae | Phialanthus
Rubiaceae | Phitopis
Rubiaceae | Phuopsis
Rubiaceae | Phyllacanthus
Rubiaceae | Phyllis
Rubiaceae | Phyllocrater
Rubiaceae | Phyllomelia
Rubiaceae | Phyllopentas
Rubiaceae | Phylohydrax
Rubiaceae | Picardaea
Rubiaceae | Pimentelia
Rubiaceae | Pinarophyllon
Rubiaceae | Pinckneya
Rubiaceae | Pitardella
Rubiaceae | Pittoniotis
Rubiaceae | Placocarpa
Rubiaceae | Platycarpum
Rubiaceae | Plectroniella
Rubiaceae | Pleiocarpidia
Rubiaceae | Pleiocoryne
Rubiaceae | Pleiocraterium
Rubiaceae | Plocama
Rubiaceae | Plocaniophyllon
Rubiaceae | Poecilocalyx
Rubiaceae | Pogonolobus
Rubiaceae | Pogonopus
Rubiaceae | Polysphaeria
Rubiaceae | Polyura
Rubiaceae | Pomax
Rubiaceae | Porterandia
Rubiaceae | Portlandia
Rubiaceae | Posoqueria
Rubiaceae | Pouchetia
Rubiaceae | Praravinia
Rubiaceae | Pravinaria
Rubiaceae | Preussiodora
Rubiaceae | Prismatomeris
Rubiaceae | Psathura
Rubiaceae | Pseudaidia
Rubiaceae | Pseudodiplospora
Rubiaceae | Pseudohamelia
Rubiaceae | Pseudomantalania
Rubiaceae | Pseudomiltemia
Rubiaceae | Pseudomussaenda
Rubiaceae | Pseudonesohedyotis
Rubiaceae | Pseudopyxis
Rubiaceae | Psilanthus
Rubiaceae | Psychotria
Rubiaceae | Psydrax
Rubiaceae | Psyllocarpus
Rubiaceae | Pteridocalyx
Rubiaceae | Pubistylus
Rubiaceae | Pygmaeothamnus
Rubiaceae | Pyragra
Rubiaceae | Pyrostria
Rubiaceae | Quinquina
Rubiaceae | Ramosmania
Rubiaceae | Randia
Rubiaceae | Raritebe
Rubiaceae | Razafimandimbisonia
Rubiaceae | Readea
Rubiaceae | Relbunium
Rubiaceae | Remijia
Rubiaceae | Renistipula
Rubiaceae | Rennellia
Rubiaceae | Retiniphyllum
Rubiaceae | Rhachicallis
Rubiaceae | Rhadinopus
Rubiaceae | Rhaphidura
Rubiaceae | Rhipidantha
Rubiaceae | Rhodopentas
Rubiaceae | Richardia
Rubiaceae | Riodocea
Rubiaceae | Riqueuria
Rubiaceae | Robbrechtia
Rubiaceae | Robynsia
Rubiaceae | Rogiera
Rubiaceae | Roigella
Rubiaceae | Ronabea
Rubiaceae | Rondeletia
Rubiaceae | Rosenbergiodendron
Rubiaceae | Rothmannia
Rubiaceae | Rovaeanthus
Rubiaceae | Rubia
Rubiaceae | Rubovietnamia
Rubiaceae | Rudgea
Rubiaceae | Rustia
Rubiaceae | Rutidea
Rubiaceae | Rytigynia
Rubiaceae | Sabicea
Rubiaceae | Sacosperma
Rubiaceae | Saldinia
Rubiaceae | Salzmannia
Rubiaceae | Saprosma
Rubiaceae | Sarcocephalus
Rubiaceae | Sarcopygme
Rubiaceae | Schismatoclada
Rubiaceae | Schizenterospermum
Rubiaceae | Schizocolea
Rubiaceae | Schizomussaenda
Rubiaceae | Schizostigma
Rubiaceae | Schmidtottia
Rubiaceae | Schradera
Rubiaceae | Schumanniophyton
Rubiaceae | Schwendenera
Rubiaceae | Scolosanthus
Rubiaceae | Scyphiphora
